Week,Day Type,Borough,Route,Direction,Hour,Load Percentage,Trips with APC
04/03/2023,Weekday,Brooklyn,X27,NB,16,25,6
04/03/2023,Weekday,Brooklyn,X27,NB,22,4,1
04/03/2023,Weekday,Brooklyn,X27,SB,0,33,1
04/03/2023,Weekday,Brooklyn,X27,SB,9,7,4
04/03/2023,Weekday,Brooklyn,X27,SB,10,9,5
04/03/2023,Weekday,Brooklyn,X27,SB,11,15,5
04/03/2023,Weekday,Brooklyn,X27,SB,12,23,4
04/03/2023,Weekday,Brooklyn,X27,SB,13,37,9
04/03/2023,Weekday,Brooklyn,X27,SB,14,51,9
04/03/2023,Weekday,Brooklyn,X27,SB,15,72,5
04/03/2023,Weekday,Brooklyn,X27,SB,16,60,10
04/03/2023,Weekday,Brooklyn,X27,SB,17,40,24
04/03/2023,Weekday,Brooklyn,X27,SB,18,28,21
04/03/2023,Weekday,Brooklyn,X27,SB,19,27,29
04/03/2023,Weekday,Brooklyn,X27,SB,20,38,7
04/03/2023,Weekday,Brooklyn,X27,SB,21,25,8
04/03/2023,Weekday,Brooklyn,X27,SB,22,25,3
04/03/2023,Weekday,Brooklyn,X27,SB,23,29,5
04/03/2023,Weekday,Brooklyn,X28,NB,5,44,21
04/03/2023,Weekday,Brooklyn,X28,NB,6,49,29
04/03/2023,Weekday,Brooklyn,X28,NB,7,48,29
04/03/2023,Weekday,Brooklyn,X28,NB,8,47,19
04/03/2023,Weekday,Brooklyn,X28,NB,9,53,10
04/03/2023,Weekday,Brooklyn,X28,NB,10,28,6
04/03/2023,Weekday,Brooklyn,X28,NB,11,33,5
04/03/2023,Weekday,Brooklyn,X28,NB,12,31,4
04/03/2023,Weekday,Brooklyn,X28,NB,13,33,2
04/03/2023,Weekday,Brooklyn,X28,NB,14,21,8
04/03/2023,Weekday,Brooklyn,X28,NB,15,9,1
04/03/2023,Weekday,Brooklyn,X28,NB,16,12,4
04/03/2023,Weekday,Brooklyn,X28,NB,17,14,3
04/03/2023,Weekday,Brooklyn,X28,SB,9,7,4
04/03/2023,Weekday,Brooklyn,X28,SB,10,12,3
04/03/2023,Weekday,Brooklyn,X28,SB,11,20,4
04/03/2023,Weekday,Brooklyn,X28,SB,12,34,6
04/03/2023,Weekday,Brooklyn,X28,SB,13,44,4
04/03/2023,Weekday,Brooklyn,X28,SB,14,58,8
04/03/2023,Weekday,Brooklyn,X28,SB,15,74,9
04/03/2023,Weekday,Brooklyn,X28,SB,16,57,17
04/03/2023,Weekday,Brooklyn,X28,SB,17,42,30
04/03/2023,Weekday,Brooklyn,X28,SB,18,35,19
04/03/2023,Weekday,Brooklyn,X28,SB,19,40,11
04/03/2023,Weekday,Brooklyn,X28,SB,20,27,9
04/03/2023,Weekday,Brooklyn,X28,SB,21,31,2
04/03/2023,Weekday,Brooklyn,X28,SB,22,32,3
04/03/2023,Weekday,Brooklyn,X28,SB,23,32,4
04/03/2023,Weekday,Brooklyn,X37,NB,6,49,21
04/03/2023,Weekday,Brooklyn,X37,NB,7,47,38
04/03/2023,Weekday,Brooklyn,X37,NB,8,41,16
04/03/2023,Weekday,Brooklyn,X37,NB,9,4,1
04/03/2023,Weekday,Brooklyn,X37,SB,15,68,4
04/03/2023,Weekday,Brooklyn,X37,SB,16,46,13
04/03/2023,Weekday,Brooklyn,X37,SB,17,51,22
04/03/2023,Weekday,Brooklyn,X37,SB,18,36,16
04/03/2023,Weekday,Brooklyn,X37,SB,19,28,3
04/03/2023,Weekday,Brooklyn,X38,NB,5,45,2
04/03/2023,Weekday,Brooklyn,X38,NB,6,54,20
04/03/2023,Weekday,Brooklyn,X38,NB,7,43,25
04/03/2023,Weekday,Brooklyn,X38,NB,8,47,8
04/03/2023,Weekday,Brooklyn,X38,SB,15,47,8
04/03/2023,Weekday,Brooklyn,X38,SB,16,43,12
04/03/2023,Weekday,Brooklyn,X38,SB,17,37,20
04/03/2023,Weekday,Brooklyn,X38,SB,18,40,11
04/03/2023,Weekday,Queens,QM1,EB,10,5,1
04/03/2023,Weekday,Queens,QM1,EB,15,27,3
04/03/2023,Weekday,Queens,QM1,EB,16,16,4
04/03/2023,Weekday,Queens,QM1,EB,17,25,6
04/03/2023,Weekday,Queens,QM1,EB,18,35,1
04/03/2023,Weekday,Queens,QM1,EB,19,13,2
04/03/2023,Weekday,Queens,QM1,WB,6,33,6
04/03/2023,Weekday,Queens,QM1,WB,7,20,8
04/03/2023,Weekday,Queens,QM1,WB,8,19,10
04/03/2023,Weekday,Queens,QM10,EB,16,24,3
04/03/2023,Weekday,Queens,QM10,EB,17,12,3
04/03/2023,Weekday,Queens,QM10,EB,18,7,3
04/03/2023,Weekday,Queens,QM10,WB,6,25,5
04/03/2023,Weekday,Queens,QM10,WB,8,22,1
04/03/2023,Weekday,Queens,QM10,WB,9,18,5
04/03/2023,Weekday,Queens,QM10,WB,10,5,1
04/03/2023,Weekday,Queens,QM11,EB,15,30,4
04/03/2023,Weekday,Queens,QM11,EB,16,51,3
04/03/2023,Weekday,Queens,QM11,EB,17,36,7
04/03/2023,Weekday,Queens,QM11,WB,6,49,4
04/03/2023,Weekday,Queens,QM11,WB,7,34,9
04/03/2023,Weekday,Queens,QM11,WB,8,18,4
04/03/2023,Weekday,Queens,QM11,WB,9,7,1
04/03/2023,Weekday,Queens,QM12,EB,16,19,7
04/03/2023,Weekday,Queens,QM12,EB,17,11,5
04/03/2023,Weekday,Queens,QM12,EB,18,7,2
04/03/2023,Weekday,Queens,QM12,WB,6,50,4
04/03/2023,Weekday,Queens,QM12,WB,7,35,7
04/03/2023,Weekday,Queens,QM12,WB,8,29,4
04/03/2023,Weekday,Queens,QM12,WB,9,24,1
04/03/2023,Weekday,Queens,QM15,EB,10,8,4
04/03/2023,Weekday,Queens,QM15,EB,11,7,2
04/03/2023,Weekday,Queens,QM15,EB,12,16,3
04/03/2023,Weekday,Queens,QM15,EB,15,54,6
04/03/2023,Weekday,Queens,QM15,EB,16,75,1
04/03/2023,Weekday,Queens,QM15,EB,17,43,13
04/03/2023,Weekday,Queens,QM15,EB,18,31,8
04/03/2023,Weekday,Queens,QM15,EB,20,79,3
04/03/2023,Weekday,Queens,QM15,EB,23,29,1
04/03/2023,Weekday,Queens,QM15,WB,5,70,8
04/03/2023,Weekday,Queens,QM15,WB,6,68,7
04/03/2023,Weekday,Queens,QM15,WB,7,54,17
04/03/2023,Weekday,Queens,QM15,WB,8,40,6
04/03/2023,Weekday,Queens,QM15,WB,9,35,5
04/03/2023,Weekday,Queens,QM15,WB,10,43,2
04/03/2023,Weekday,Queens,QM15,WB,12,31,1
04/03/2023,Weekday,Queens,QM15,WB,13,20,1
04/03/2023,Weekday,Queens,QM15,WB,14,16,1
04/03/2023,Weekday,Queens,QM15,WB,15,5,2
04/03/2023,Weekday,Queens,QM15,WB,18,4,1
04/03/2023,Weekday,Queens,QM16,EB,15,45,4
04/03/2023,Weekday,Queens,QM16,EB,16,32,9
04/03/2023,Weekday,Queens,QM16,EB,17,25,7
04/03/2023,Weekday,Queens,QM16,EB,18,22,3
04/03/2023,Weekday,Queens,QM16,WB,5,54,5
04/03/2023,Weekday,Queens,QM16,WB,6,42,10
04/03/2023,Weekday,Queens,QM16,WB,7,43,12
04/03/2023,Weekday,Queens,QM17,EB,15,38,3
04/03/2023,Weekday,Queens,QM17,EB,16,29,9
04/03/2023,Weekday,Queens,QM17,EB,17,46,4
04/03/2023,Weekday,Queens,QM17,EB,18,36,1
04/03/2023,Weekday,Queens,QM17,EB,19,24,4
04/03/2023,Weekday,Queens,QM17,WB,5,53,4
04/03/2023,Weekday,Queens,QM17,WB,6,56,6
04/03/2023,Weekday,Queens,QM17,WB,7,35,10
04/03/2023,Weekday,Queens,QM17,WB,8,41,4
04/03/2023,Weekday,Queens,QM18,EB,17,21,7
04/03/2023,Weekday,Queens,QM18,WB,6,44,1
04/03/2023,Weekday,Queens,QM18,WB,7,39,7
04/03/2023,Weekday,Queens,QM18,WB,8,15,8
04/03/2023,Weekday,Queens,QM2,EB,8,7,3
04/03/2023,Weekday,Queens,QM2,EB,9,4,1
04/03/2023,Weekday,Queens,QM2,EB,10,8,6
04/03/2023,Weekday,Queens,QM2,EB,12,12,6
04/03/2023,Weekday,Queens,QM2,EB,13,9,3
04/03/2023,Weekday,Queens,QM2,EB,14,25,7
04/03/2023,Weekday,Queens,QM2,EB,15,33,3
04/03/2023,Weekday,Queens,QM2,EB,16,32,5
04/03/2023,Weekday,Queens,QM2,EB,17,28,15
04/03/2023,Weekday,Queens,QM2,EB,18,23,8
04/03/2023,Weekday,Queens,QM2,EB,20,18,6
04/03/2023,Weekday,Queens,QM2,WB,5,37,10
04/03/2023,Weekday,Queens,QM2,WB,6,32,14
04/03/2023,Weekday,Queens,QM2,WB,7,37,13
04/03/2023,Weekday,Queens,QM2,WB,8,24,4
04/03/2023,Weekday,Queens,QM2,WB,9,18,12
04/03/2023,Weekday,Queens,QM2,WB,10,21,8
04/03/2023,Weekday,Queens,QM2,WB,11,17,2
04/03/2023,Weekday,Queens,QM2,WB,13,11,4
04/03/2023,Weekday,Queens,QM2,WB,14,12,6
04/03/2023,Weekday,Queens,QM2,WB,16,7,5
04/03/2023,Weekday,Queens,QM2,WB,18,6,3
04/03/2023,Weekday,Queens,QM20,EB,8,4,1
04/03/2023,Weekday,Queens,QM20,EB,9,4,2
04/03/2023,Weekday,Queens,QM20,EB,10,6,4
04/03/2023,Weekday,Queens,QM20,EB,11,4,1
04/03/2023,Weekday,Queens,QM20,EB,13,11,5
04/03/2023,Weekday,Queens,QM20,EB,14,17,5
04/03/2023,Weekday,Queens,QM20,EB,15,21,6
04/03/2023,Weekday,Queens,QM20,EB,16,33,5
04/03/2023,Weekday,Queens,QM20,EB,17,30,8
04/03/2023,Weekday,Queens,QM20,EB,18,22,8
04/03/2023,Weekday,Queens,QM20,EB,19,12,3
04/03/2023,Weekday,Queens,QM20,EB,20,16,4
04/03/2023,Weekday,Queens,QM20,EB,21,16,1
04/03/2023,Weekday,Queens,QM20,EB,22,15,2
04/03/2023,Weekday,Queens,QM20,EB,23,7,1
04/03/2023,Weekday,Queens,QM20,WB,5,38,8
04/03/2023,Weekday,Queens,QM20,WB,6,28,5
04/03/2023,Weekday,Queens,QM20,WB,7,31,23
04/03/2023,Weekday,Queens,QM20,WB,8,30,10
04/03/2023,Weekday,Queens,QM20,WB,9,26,10
04/03/2023,Weekday,Queens,QM20,WB,10,18,3
04/03/2023,Weekday,Queens,QM20,WB,11,14,4
04/03/2023,Weekday,Queens,QM20,WB,12,16,4
04/03/2023,Weekday,Queens,QM20,WB,13,14,3
04/03/2023,Weekday,Queens,QM20,WB,14,7,7
04/03/2023,Weekday,Queens,QM20,WB,16,2,1
04/03/2023,Weekday,Queens,QM20,WB,19,4,2
04/03/2023,Weekday,Queens,QM20,WB,20,3,2
04/03/2023,Weekday,Queens,QM21,EB,16,19,9
04/03/2023,Weekday,Queens,QM21,EB,17,9,1
04/03/2023,Weekday,Queens,QM21,EB,18,19,7
04/03/2023,Weekday,Queens,QM21,EB,19,8,5
04/03/2023,Weekday,Queens,QM21,EB,20,5,2
04/03/2023,Weekday,Queens,QM21,EB,21,10,4
04/03/2023,Weekday,Queens,QM21,WB,5,42,1
04/03/2023,Weekday,Queens,QM21,WB,6,37,9
04/03/2023,Weekday,Queens,QM21,WB,7,27,9
04/03/2023,Weekday,Queens,QM21,WB,8,10,3
04/03/2023,Weekday,Queens,QM21,WB,9,11,5
04/03/2023,Weekday,Queens,QM21,WB,19,4,1
04/03/2023,Weekday,Queens,QM24,EB,16,34,9
04/03/2023,Weekday,Queens,QM24,EB,18,20,6
04/03/2023,Weekday,Queens,QM24,EB,19,27,3
04/03/2023,Weekday,Queens,QM24,WB,6,29,5
04/03/2023,Weekday,Queens,QM24,WB,7,40,21
04/03/2023,Weekday,Queens,QM24,WB,8,33,10
04/03/2023,Weekday,Queens,QM25,EB,15,44,9
04/03/2023,Weekday,Queens,QM25,EB,16,41,6
04/03/2023,Weekday,Queens,QM25,EB,17,45,8
04/03/2023,Weekday,Queens,QM25,EB,18,22,8
04/03/2023,Weekday,Queens,QM25,EB,19,22,1
04/03/2023,Weekday,Queens,QM25,WB,6,36,16
04/03/2023,Weekday,Queens,QM25,WB,7,35,13
04/03/2023,Weekday,Queens,QM25,WB,8,25,7
04/03/2023,Weekday,Queens,QM3,EB,17,10,4
04/03/2023,Weekday,Queens,QM3,EB,18,9,1
04/03/2023,Weekday,Queens,QM3,WB,7,18,2
04/03/2023,Weekday,Queens,QM31,EB,16,15,10
04/03/2023,Weekday,Queens,QM31,EB,17,30,6
04/03/2023,Weekday,Queens,QM31,EB,18,10,5
04/03/2023,Weekday,Queens,QM31,WB,7,14,5
04/03/2023,Weekday,Queens,QM32,EB,7,4,3
04/03/2023,Weekday,Queens,QM32,EB,8,3,2
04/03/2023,Weekday,Queens,QM32,EB,16,20,7
04/03/2023,Weekday,Queens,QM32,EB,17,19,4
04/03/2023,Weekday,Queens,QM32,EB,18,20,2
04/03/2023,Weekday,Queens,QM32,EB,19,15,1
04/03/2023,Weekday,Queens,QM32,WB,6,37,6
04/03/2023,Weekday,Queens,QM32,WB,7,28,14
04/03/2023,Weekday,Queens,QM32,WB,8,17,11
04/03/2023,Weekday,Queens,QM34,EB,15,38,6
04/03/2023,Weekday,Queens,QM34,EB,16,31,11
04/03/2023,Weekday,Queens,QM34,EB,17,25,11
04/03/2023,Weekday,Queens,QM34,EB,18,21,15
04/03/2023,Weekday,Queens,QM34,WB,6,40,11
04/03/2023,Weekday,Queens,QM34,WB,7,35,26
04/03/2023,Weekday,Queens,QM34,WB,8,38,4
04/03/2023,Weekday,Queens,QM34,WB,9,29,4
04/03/2023,Weekday,Queens,QM35,EB,16,30,5
04/03/2023,Weekday,Queens,QM35,EB,17,33,6
04/03/2023,Weekday,Queens,QM35,EB,18,25,3
04/03/2023,Weekday,Queens,QM35,WB,6,35,12
04/03/2023,Weekday,Queens,QM35,WB,7,27,19
04/03/2023,Weekday,Queens,QM35,WB,8,19,8
04/03/2023,Weekday,Queens,QM35,WB,9,18,1
04/03/2023,Weekday,Queens,QM36,EB,17,21,7
04/03/2023,Weekday,Queens,QM36,WB,6,28,5
04/03/2023,Weekday,Queens,QM36,WB,7,19,8
04/03/2023,Weekday,Queens,QM4,EB,10,3,4
04/03/2023,Weekday,Queens,QM4,EB,12,6,3
04/03/2023,Weekday,Queens,QM4,EB,13,19,3
04/03/2023,Weekday,Queens,QM4,EB,15,26,3
04/03/2023,Weekday,Queens,QM4,EB,18,19,4
04/03/2023,Weekday,Queens,QM4,EB,23,13,1
04/03/2023,Weekday,Queens,QM4,WB,6,37,6
04/03/2023,Weekday,Queens,QM4,WB,8,19,6
04/03/2023,Weekday,Queens,QM4,WB,9,27,4
04/03/2023,Weekday,Queens,QM4,WB,10,13,3
04/03/2023,Weekday,Queens,QM4,WB,11,18,2
04/03/2023,Weekday,Queens,QM4,WB,12,13,5
04/03/2023,Weekday,Queens,QM4,WB,14,11,3
04/03/2023,Weekday,Queens,QM4,WB,22,5,1
04/03/2023,Weekday,Queens,QM40,EB,7,2,1
04/03/2023,Weekday,Queens,QM40,EB,15,7,3
04/03/2023,Weekday,Queens,QM40,EB,16,2,1
04/03/2023,Weekday,Queens,QM40,EB,17,18,2
04/03/2023,Weekday,Queens,QM40,EB,18,16,4
04/03/2023,Weekday,Queens,QM40,WB,6,19,5
04/03/2023,Weekday,Queens,QM40,WB,7,30,5
04/03/2023,Weekday,Queens,QM40,WB,8,16,1
04/03/2023,Weekday,Queens,QM42,EB,17,20,8
04/03/2023,Weekday,Queens,QM42,EB,18,16,4
04/03/2023,Weekday,Queens,QM42,WB,7,32,5
04/03/2023,Weekday,Queens,QM42,WB,8,22,8
04/03/2023,Weekday,Queens,QM44,EB,16,16,2
04/03/2023,Weekday,Queens,QM44,EB,17,11,3
04/03/2023,Weekday,Queens,QM44,EB,18,10,3
04/03/2023,Weekday,Queens,QM44,WB,6,22,3
04/03/2023,Weekday,Queens,QM44,WB,7,30,4
04/03/2023,Weekday,Queens,QM44,WB,8,11,9
04/03/2023,Weekday,Queens,QM5,EB,0,18,1
04/03/2023,Weekday,Queens,QM5,EB,9,8,4
04/03/2023,Weekday,Queens,QM5,EB,10,6,4
04/03/2023,Weekday,Queens,QM5,EB,11,10,6
04/03/2023,Weekday,Queens,QM5,EB,12,15,2
04/03/2023,Weekday,Queens,QM5,EB,14,20,2
04/03/2023,Weekday,Queens,QM5,EB,15,46,3
04/03/2023,Weekday,Queens,QM5,EB,16,36,12
04/03/2023,Weekday,Queens,QM5,EB,17,42,22
04/03/2023,Weekday,Queens,QM5,EB,18,32,12
04/03/2023,Weekday,Queens,QM5,EB,19,26,9
04/03/2023,Weekday,Queens,QM5,EB,20,26,6
04/03/2023,Weekday,Queens,QM5,EB,21,38,1
04/03/2023,Weekday,Queens,QM5,EB,22,45,2
04/03/2023,Weekday,Queens,QM5,WB,5,59,12
04/03/2023,Weekday,Queens,QM5,WB,6,38,12
04/03/2023,Weekday,Queens,QM5,WB,7,36,17
04/03/2023,Weekday,Queens,QM5,WB,8,37,14
04/03/2023,Weekday,Queens,QM5,WB,9,35,4
04/03/2023,Weekday,Queens,QM5,WB,10,25,5
04/03/2023,Weekday,Queens,QM5,WB,12,23,7
04/03/2023,Weekday,Queens,QM5,WB,13,24,5
04/03/2023,Weekday,Queens,QM5,WB,15,16,1
04/03/2023,Weekday,Queens,QM5,WB,19,4,1
04/03/2023,Weekday,Queens,QM5,WB,20,7,2
04/03/2023,Weekday,Queens,QM6,EB,13,19,2
04/03/2023,Weekday,Queens,QM6,EB,14,19,3
04/03/2023,Weekday,Queens,QM6,EB,15,45,3
04/03/2023,Weekday,Queens,QM6,EB,16,32,5
04/03/2023,Weekday,Queens,QM6,EB,17,26,6
04/03/2023,Weekday,Queens,QM6,EB,18,31,3
04/03/2023,Weekday,Queens,QM6,EB,19,23,2
04/03/2023,Weekday,Queens,QM6,EB,20,18,1
04/03/2023,Weekday,Queens,QM6,EB,23,14,3
04/03/2023,Weekday,Queens,QM6,WB,5,38,3
04/03/2023,Weekday,Queens,QM6,WB,6,32,2
04/03/2023,Weekday,Queens,QM6,WB,7,22,10
04/03/2023,Weekday,Queens,QM6,WB,8,19,5
04/03/2023,Weekday,Queens,QM6,WB,9,20,2
04/03/2023,Weekday,Queens,QM6,WB,10,47,1
04/03/2023,Weekday,Queens,QM6,WB,11,22,1
04/03/2023,Weekday,Queens,QM6,WB,12,15,5
04/03/2023,Weekday,Queens,QM6,WB,13,12,3
04/03/2023,Weekday,Queens,QM6,WB,14,14,3
04/03/2023,Weekday,Queens,QM6,WB,15,33,1
04/03/2023,Weekday,Queens,QM6,WB,16,16,1
04/03/2023,Weekday,Queens,QM6,WB,17,10,2
04/03/2023,Weekday,Queens,QM6,WB,18,9,1
04/03/2023,Weekday,Queens,QM6,WB,21,5,2
04/03/2023,Weekday,Queens,QM7,EB,14,19,5
04/03/2023,Weekday,Queens,QM7,EB,16,32,5
04/03/2023,Weekday,Queens,QM7,EB,17,30,8
04/03/2023,Weekday,Queens,QM7,EB,18,24,4
04/03/2023,Weekday,Queens,QM7,WB,6,41,13
04/03/2023,Weekday,Queens,QM7,WB,7,22,17
04/03/2023,Weekday,Queens,QM7,WB,8,22,4
04/03/2023,Weekday,Queens,QM7,WB,9,22,5
04/03/2023,Weekday,Queens,QM8,EB,16,43,9
04/03/2023,Weekday,Queens,QM8,EB,17,29,14
04/03/2023,Weekday,Queens,QM8,EB,18,31,4
04/03/2023,Weekday,Queens,QM8,EB,19,20,8
04/03/2023,Weekday,Queens,QM8,WB,5,60,2
04/03/2023,Weekday,Queens,QM8,WB,6,46,11
04/03/2023,Weekday,Queens,QM8,WB,7,26,7
04/03/2023,Weekday,Queens,X63,EB,15,45,3
04/03/2023,Weekday,Queens,X63,EB,16,26,24
04/03/2023,Weekday,Queens,X63,EB,17,32,18
04/03/2023,Weekday,Queens,X63,EB,18,23,13
04/03/2023,Weekday,Queens,X63,EB,19,23,2
04/03/2023,Weekday,Queens,X63,WB,5,55,8
04/03/2023,Weekday,Queens,X63,WB,6,44,16
04/03/2023,Weekday,Queens,X63,WB,7,33,19
04/03/2023,Weekday,Queens,X63,WB,8,20,5
04/03/2023,Weekday,Queens,X64,EB,16,35,10
04/03/2023,Weekday,Queens,X64,EB,17,32,10
04/03/2023,Weekday,Queens,X64,EB,18,25,7
04/03/2023,Weekday,Queens,X64,WB,5,57,4
04/03/2023,Weekday,Queens,X64,WB,6,42,12
04/03/2023,Weekday,Queens,X64,WB,7,20,13
04/03/2023,Weekday,Queens,X64,WB,8,17,5
04/03/2023,Weekday,Queens,X68,EB,16,33,15
04/03/2023,Weekday,Queens,X68,EB,17,34,15
04/03/2023,Weekday,Queens,X68,EB,18,25,7
04/03/2023,Weekday,Queens,X68,EB,19,20,8
04/03/2023,Weekday,Queens,X68,EB,20,4,1
04/03/2023,Weekday,Queens,X68,WB,6,36,18
04/03/2023,Weekday,Queens,X68,WB,7,33,23
04/03/2023,Weekday,Queens,X68,WB,8,17,9
04/03/2023,Weekday,Queens,X68,WB,9,21,5
04/03/2023,Weekday,Staten Island,SIM1,NB,5,44,36
04/03/2023,Weekday,Staten Island,SIM1,NB,6,48,42
04/03/2023,Weekday,Staten Island,SIM1,NB,7,50,45
04/03/2023,Weekday,Staten Island,SIM1,NB,8,49,11
04/03/2023,Weekday,Staten Island,SIM1,NB,15,20,1
04/03/2023,Weekday,Staten Island,SIM1,SB,14,60,7
04/03/2023,Weekday,Staten Island,SIM1,SB,15,53,33
04/03/2023,Weekday,Staten Island,SIM1,SB,16,50,39
04/03/2023,Weekday,Staten Island,SIM1,SB,17,40,49
04/03/2023,Weekday,Staten Island,SIM1,SB,18,40,33
04/03/2023,Weekday,Staten Island,SIM1,SB,19,34,15
04/03/2023,Weekday,Staten Island,SIM10,NB,4,47,16
04/03/2023,Weekday,Staten Island,SIM10,NB,5,42,55
04/03/2023,Weekday,Staten Island,SIM10,NB,6,44,44
04/03/2023,Weekday,Staten Island,SIM10,NB,7,53,31
04/03/2023,Weekday,Staten Island,SIM10,NB,8,45,9
04/03/2023,Weekday,Staten Island,SIM10,SB,14,52,28
04/03/2023,Weekday,Staten Island,SIM10,SB,15,49,25
04/03/2023,Weekday,Staten Island,SIM10,SB,16,47,40
04/03/2023,Weekday,Staten Island,SIM10,SB,17,40,40
04/03/2023,Weekday,Staten Island,SIM10,SB,18,38,26
04/03/2023,Weekday,Staten Island,SIM11,NB,4,54,4
04/03/2023,Weekday,Staten Island,SIM11,NB,5,39,17
04/03/2023,Weekday,Staten Island,SIM11,NB,6,45,25
04/03/2023,Weekday,Staten Island,SIM11,NB,7,48,20
04/03/2023,Weekday,Staten Island,SIM11,NB,8,30,13
04/03/2023,Weekday,Staten Island,SIM11,NB,9,33,5
04/03/2023,Weekday,Staten Island,SIM11,SB,15,26,16
04/03/2023,Weekday,Staten Island,SIM11,SB,16,36,16
04/03/2023,Weekday,Staten Island,SIM11,SB,17,34,14
04/03/2023,Weekday,Staten Island,SIM11,SB,18,21,15
04/03/2023,Weekday,Staten Island,SIM15,NB,4,36,4
04/03/2023,Weekday,Staten Island,SIM15,NB,5,58,9
04/03/2023,Weekday,Staten Island,SIM15,NB,6,45,29
04/03/2023,Weekday,Staten Island,SIM15,NB,7,36,33
04/03/2023,Weekday,Staten Island,SIM15,NB,8,32,9
04/03/2023,Weekday,Staten Island,SIM15,NB,9,29,4
04/03/2023,Weekday,Staten Island,SIM15,SB,14,68,2
04/03/2023,Weekday,Staten Island,SIM15,SB,15,47,7
04/03/2023,Weekday,Staten Island,SIM15,SB,16,35,15
04/03/2023,Weekday,Staten Island,SIM15,SB,17,38,18
04/03/2023,Weekday,Staten Island,SIM15,SB,18,24,19
04/03/2023,Weekday,Staten Island,SIM15,SB,19,22,2
04/03/2023,Weekday,Staten Island,SIM1C,NB,0,5,3
04/03/2023,Weekday,Staten Island,SIM1C,NB,1,8,8
04/03/2023,Weekday,Staten Island,SIM1C,NB,2,5,2
04/03/2023,Weekday,Staten Island,SIM1C,NB,3,33,14
04/03/2023,Weekday,Staten Island,SIM1C,NB,4,46,21
04/03/2023,Weekday,Staten Island,SIM1C,NB,6,49,1
04/03/2023,Weekday,Staten Island,SIM1C,NB,8,54,24
04/03/2023,Weekday,Staten Island,SIM1C,NB,9,51,31
04/03/2023,Weekday,Staten Island,SIM1C,NB,10,55,18
04/03/2023,Weekday,Staten Island,SIM1C,NB,11,59,14
04/03/2023,Weekday,Staten Island,SIM1C,NB,12,54,19
04/03/2023,Weekday,Staten Island,SIM1C,NB,13,60,17
04/03/2023,Weekday,Staten Island,SIM1C,NB,14,68,18
04/03/2023,Weekday,Staten Island,SIM1C,NB,15,42,17
04/03/2023,Weekday,Staten Island,SIM1C,NB,16,40,11
04/03/2023,Weekday,Staten Island,SIM1C,NB,17,50,2
04/03/2023,Weekday,Staten Island,SIM1C,NB,18,30,5
04/03/2023,Weekday,Staten Island,SIM1C,NB,19,38,3
04/03/2023,Weekday,Staten Island,SIM1C,NB,20,55,4
04/03/2023,Weekday,Staten Island,SIM1C,NB,21,65,5
04/03/2023,Weekday,Staten Island,SIM1C,NB,22,32,6
04/03/2023,Weekday,Staten Island,SIM1C,NB,23,11,5
04/03/2023,Weekday,Staten Island,SIM1C,SB,0,58,23
04/03/2023,Weekday,Staten Island,SIM1C,SB,1,22,11
04/03/2023,Weekday,Staten Island,SIM1C,SB,2,14,8
04/03/2023,Weekday,Staten Island,SIM1C,SB,3,11,5
04/03/2023,Weekday,Staten Island,SIM1C,SB,4,11,5
04/03/2023,Weekday,Staten Island,SIM1C,SB,5,37,5
04/03/2023,Weekday,Staten Island,SIM1C,SB,6,68,5
04/03/2023,Weekday,Staten Island,SIM1C,SB,7,65,7
04/03/2023,Weekday,Staten Island,SIM1C,SB,8,30,6
04/03/2023,Weekday,Staten Island,SIM1C,SB,9,27,9
04/03/2023,Weekday,Staten Island,SIM1C,SB,10,32,14
04/03/2023,Weekday,Staten Island,SIM1C,SB,11,50,12
04/03/2023,Weekday,Staten Island,SIM1C,SB,12,70,17
04/03/2023,Weekday,Staten Island,SIM1C,SB,13,66,23
04/03/2023,Weekday,Staten Island,SIM1C,SB,14,53,4
04/03/2023,Weekday,Staten Island,SIM1C,SB,15,46,4
04/03/2023,Weekday,Staten Island,SIM1C,SB,16,84,1
04/03/2023,Weekday,Staten Island,SIM1C,SB,17,48,5
04/03/2023,Weekday,Staten Island,SIM1C,SB,18,47,6
04/03/2023,Weekday,Staten Island,SIM1C,SB,19,51,28
04/03/2023,Weekday,Staten Island,SIM1C,SB,20,50,28
04/03/2023,Weekday,Staten Island,SIM1C,SB,21,49,22
04/03/2023,Weekday,Staten Island,SIM1C,SB,22,60,24
04/03/2023,Weekday,Staten Island,SIM1C,SB,23,47,30
04/03/2023,Weekday,Staten Island,SIM2,NB,4,37,10
04/03/2023,Weekday,Staten Island,SIM2,NB,5,52,15
04/03/2023,Weekday,Staten Island,SIM2,NB,6,44,24
04/03/2023,Weekday,Staten Island,SIM2,NB,7,37,34
04/03/2023,Weekday,Staten Island,SIM2,NB,8,36,16
04/03/2023,Weekday,Staten Island,SIM2,NB,9,37,3
04/03/2023,Weekday,Staten Island,SIM2,SB,13,58,1
04/03/2023,Weekday,Staten Island,SIM2,SB,14,56,8
04/03/2023,Weekday,Staten Island,SIM2,SB,15,42,16
04/03/2023,Weekday,Staten Island,SIM2,SB,16,54,17
04/03/2023,Weekday,Staten Island,SIM2,SB,17,44,25
04/03/2023,Weekday,Staten Island,SIM2,SB,18,26,15
